Morpho group,OTU,Accession number,Location,Collection number,ID,Habit; type ,"Habit; height, population min","Habit; height, population max",Habit; number of stems at plant base,Habit; stem posture,Branchlet; indumentum type,Branchlet; indumentum hair length,Leaf; new leaf posture,Leaf; posture,Leaf; density,Petiole; presence,Petiole; shape,Petiole; length max,Petiole; width max,Petiole; length max/width max,Petiole; length min,Petiole; width min,Petiole; colour,Petiole; shape in cross section,Petiole; posture,Petiole; indumentum,"Petiole; indumentum, hair length max","Petiole; indumentum, hair length min",Lamina; shape,Lamina; length max,Lamina; width max,Lamina; length to widest point,Lamina; length min,Lamina; width min,Lamina; transverse posture,Lamina; shape in cross section,Lamina; apex shape,Lamina; whether pungent,"Lamina; apex (mucro), length","Lamina; apex (mucro),  colour",Lamina; margin,Lamina; margin colour,Lamina; margin hyaline section presence (at widest point),Lamina; margin width (of hyaline section),Lamina; margin indumentum type,Lamina; margin indumentum extent,Lamina; margin indumentum hair length max,Lamina; margin indumentum hair length min,Lamina; adaxial surface colour,Lamina; adaxial surface whether glaucous,Lamina adaxial surface; indumentum type,Lamina adaxial surface; indumentum extent,Lamina adaxial surface indumentum; hair length max,Lamina adaxial surface indumentum; hair length min,Lamina adaxial surface venation,Lamina abaxial surface; colour,Lamina abaxial surface; whether discolorous,Lamina abaxial surface; indumentum type,Lamina abaxial surface; indumentum extent,Lamina abaxial surface indumentum; hair length max,Lamina abaxial surface indumentum; hair length min,Lamina abaxial surface veins; number of,Lamina abaxial surface veins; distinctiveness,Lamina abaxial surface veins; arrangement,Lamina abaxial surface veins; grooved,Lamina abaxial surface veins; grooved papillae length max,Lamina abaxial surface veins groove papillae length min,Lamina abaxial surface midvein enlarged (1),Inflorescence type,Flower sexuality,Flower arrangement,Flower posture,Flower length relative to subtending leaf length,Bud; length ,Bud; width,Bud; length_to_widest_ point,Bracts; number of,Bract; imbrication,Bract; arrangement,Bract; shape of last,Bract; shape of first,Bract; shape overall,Bract; maximum length of first,Bract; maximum width of first,Bract; minimum length of first,Bract; minimum width of first,Bract; maximum length of last,Bract; maximum width of last,Bract; maximum length to widest point last,Bract; minimum length of last,Bract; minimum width of last,Bract; apex angle of last,Bract; apex mucronate/mucronulate,Bract; apex mucro angle of last,Bract; apex shape,"Bract; apex shape, further description of variation ",Bract margins,Bract margin; indumentum type,Bract margin; indumentum extent,Bract margin indumentum; hair length max,Bract margin indumentum; hair length min,Bract abaxial surface; indumentum,Bract abaxial surface indumentum; type and extent ,Bract abaxial surface indumentum; hair length most hairs approx. ,Bract both surfaces; colour,Calyx; number of sepals,Calyx; sepal texture,Calyx; sepal imbrication,Calyx; sepal shape,Calyx; sepal length maximum ,Calyx; sepal width maximum ,Calyx; sepal length to widest point maximum,Calyx; sepal length minimum ,Calyx; sepal width minimum ,Calyx; length relative to open corolla,Calyx; sepal apex angle,Calyx; sepal apex shape,Calyx; sepal apex mucronate,Calyx: sepal mucro angle,Calyx; sepal margin,Calyx; sepal margin indumentum type,Calyx; sepal margin indumentum extent,Calyx; sepal margin indumentum hair length maximum,Calyx; sepal margin indumentum hair length minimum(common length),Calyx; sepal adaxial surface; indumentum,Calyx; sepal abaxial surface; indumentum,Calyx; sepal abaxial surface indumentum; type and extent,Calyx; sepal abaxial surface indumentum; approx hair length max,Calyx; sepal abaxial surface indumentum; approx hair length min(common length),Calyx surfaces; colour,Corolla; shape,Corolla; colour,Corolla; tube length maximum,Corolla; tube length to widest point maximum,Corolla; tube width maximum,Corolla; tube length minimum,Corolla; tube width minimum,Corolla; tube internal surface indumentum,Corolla; number of lobes,Corolla; lobes shape,Corolla; lobes length maximum,Corolla; lobes width maximum,Corolla; lobes length minimum,Corolla; lobes width minimum,Corolla; lobes posture,Corolla; lobe apex posture,Corolla; lobe apex shape,Corolla; lobe sub apical process presence,Corolla; lobe sub apical process length maximum,Corolla; lobe sub apical process length minimum,Corolla; lobe sub apical process colour,Corolla; lobe sub apical proces indumentum,Corolla; lobe sub apical process indumentum hair length maximum,Corolla; lobe sub apical process indumentum hair length minimum,Corolla; lobe external surface indumentum,Corolla; lobe internal surface indumentum,Corolla; lobe internal surface indumentum hair colour,Corolla; lobe internal surface indumentum hair length,Glandular hairs; arrangement,Glandular hairs; attachment ,Glandular hairs; position relative to stamens,Glandular hair tufts; shape,Glandular hair tufts; length,Glandular hair tufts; width,Glandular hairs; shape,Glandular hairs; length,Glandular hairs; width,Glandular hairs apex; shape,Anthers; number of,Anthers; insertion,Anthers; position relative to corolla tube,Anthers; shape,Anthers; length maximum,Anthers; width maximum,Anthers; length minimum,Anthers; width minimum,Anthers; surface texture,Anthers; hooked distal end?,Anthers hooked distal end; length,Anther filament; shape,Anther filament; attachment,Anther filament; length,Ovary; shape,Ovary; diameter,Ovary; number of locules,Style; shape ,Style; length,Style; shape in cross section,Style; indumentum,Stigma; shape,Nectary; texture,Nectary; shape,Nectary lobe; shape,Fruit; size relative to calyx at maturity,Fruit; texture,Fruit; shape,Fruit; diameter,Fruit; colour,Fruit; style persistent
Melichrus adpressus,M. sp. Boonoo boonoo,,Kroombit Tops NP,EJT155,HQPCKroomEJT155,,,,,,,,,,,,,1.59,1.89,0.841269841,,,,,,,,,,28.245,3.555,5.71,,,,,,,1.47,,,,,0.215,,,,,,,,,,,,,,,,,,18,,,,,,,a solitary,bisexual flower,axillary flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melichrus adpressus,M. sp. Herberton,,Silver Valley Rd,ARB5377,HCOARB5377,,,,,,,,,,,,,1.96,2.515,0.779324056,,,,,,,,,,31.57,6.06,6.36,,,,,,,1.215,,,,,0.47,,,,,,,,,,,,,,,,,,26,,,,,,,a solitary,bisexual flower,axillary flower,,,6.54,3.03,2.91,8,,,,,,,,,,3.56,3.99,1.16,,,146.5,0,,,,,,,,,0,,,,,,,,4.71,4.48,1.81,,,,130.95,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melichrus adpressus,M. sp. Herberton,537395,3km W of Herberton,BSW522,HQCOBSW522,,,,,,,,,,,,,1.63,2.325,0.701075269,,,,,,,,,,30.97,5.315,4.48,,,,,,,1.39,,,,,0.43,,,,,,,,,,,,,,,,,,22,,,,,,,a solitary,bisexual flower,axillary flower,,,6.68,2.83,2.74,8,,,,,,,,,,2.67,3.42,0.57,,,164.56,0,,,,,,,,,0,,,,,,,,4.13,3.02,1.42,,,,114.01,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melichrus adpressus,M. sp. Herberton,110795,The Bluff SF,HTK91e,HQCOHTK91e,,,,,,,,,,,,,2.385,2.595,0.919075145,,,,,,,,,,32.975,6.185,7.59,,,,,,,1.015,,,,,0.445,,,,,,,,,,,,,,,,,,25,,,,,,,a solitary,bisexual flower,axillary flower,,,6.51,2.69,3,8,,,,,,,,,,3.63,4.21,1.08,,,144.4,0,,,,,,,,,0,,,,,,,,4.25,3.84,1.17,,,,72.7,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melichrus adpressus,M. sp. Herberton,,Herberton,IRT13090,HQCOIRT13090,,,,,,,,,,,,,1.75,2.28,0.76754386,,,,,,,,,,30,5.56,0.86,,,,,,,0.86,,,,,0.44,,,,,,,,,,,,,,,,,,26,,,,,,,a solitary,bisexual flower,axillary flower,,,6.59,2.79,3.3,8,,,,,,,,,,3.09,4.04,1,,,164.09,0,,,,,,,,,0,,,,,,,,3.86,3.52,1.34,,,,88.92,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melichrus adpressus,M. sp. Herberton,,The Bluff SF,JJB3565,HQCOJJB3565,,,,,,,,,,,,,2.02,2.4,0.841666667,,,,,,,,,,28.65,5.48,6.82,,,,,,,0.75,,,,,0.39,,,,,,,,,,,,,,,,,,23,,,,,,,a solitary,bisexual flower,axillary flower,,,6.99,2.72,3.96,8,,,,,,,,,,3.8,3.82,1.16,,,166.38,0,,,,,,,,,0,,,,,,,,4.37,3.85,1.52,,,,79.14,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melichrus adpressus,M. sp. Herberton,110771,Herberton,SV15959a,HQCOSV15959a,,,,,,,,,,,,,1.855,2.865,0.647469459,,,,,,,,,,32.355,6.26,5.89,,,,,,,1.305,,,,,0.35,,,,,,,,,,,,,,,,,,24,,,,,,,a solitary,bisexual flower,axillary flower,,,6.57,3.13,2.58,9,,,,,,,,,,2.64,3.88,0.62,,,205.51,0,,,,,,,,,0,,,,,,,,4.28,3.14,0.94,,,,142.02,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melichrus adpressus,M. sp. Herberton,110771,Herberton,SV15959e,HQCOSV15959e,,,,,,,,,,,,,2.45,2.775,0.882882883,,,,,,,,,,33.93,6.615,5.945,,,,,,,1.065,,,,,0.6,,,,,,,,,,,,,,,,,,25,,,,,,,a solitary,bisexual flower,axillary flower,,,6.86,2.96,2.87,9,,,,,,,,,,2.54,3.72,0.54,,,151.04,0,,,,,,,,,0,,,,,,,,4.89,3.78,1.71,,,,119.26,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melichrus adpressus,M. sp. Herberton,,Mt Misery,MiseryPIF6280,HQCOMiseryPIF6280,,,,,,,,,,,,,1.965,1.925,1.020779221,,,,,,,,,,32.435,5,4.99,,,,,,,0.885,,,,,0.36,,,,,,,,,,,,,,,,,,24,,,,,,,a solitary,bisexual flower,axillary flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melichrus adpressus,M. sp. Yuraygir,,Kingscliff,ARB6148,ANNCARB6148,,,,,,,,,,,,,1.65,2.085,0.791366906,,,,,,,,,,18.595,4.47,5.085,,,,,,,0.555,,,,,0.485,,,,,,,,,,,,,,,,,,19,,,,,,,a solitary,bisexual flower,axillary flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
